1	 7.03
2	 7.03
3	 7.03
4	 7.03
5	 7.03
6	 7.03
7	 7.03
8	 7.03
9	 7.03
10	 7.03
11	 7.03
12	 7.03
13	 7.03
14	 7.03
15	 7.03
16	 7.03
17	 7.03
18	 7.03
19	 7.03
20	 7.03
21	 7.03
22	 7.03
23	 7.03
24	 7.03
25	 7.03
26	 7.03
27	 7.03
28	 7.03
29	 7.03
30	 7.03
31	 7.03
32	 7.03
33	 7.03
34	 7.03
35	 7.03
36	 7.03
37	 7.03
38	 7.03
39	 7.03
40	 7.03
41	 7.03
42	 7.03
43	 7.03
44	 7.03
45	 7.03
46	 7.03
47	 7.03
48	 7.03
49	 7.03
50	 7.03
51	 7.03
52	 7.03
53	 7.03
54	 7.03
55	 7.03
56	 7.03
57	 7.03
58	 7.03
59	 7.03
60	 7.03
61	 7.03
62	 7.03
63	 7.03
64	 7.03
65	 7.03
66	 7.03
67	 7.03
68	 7.03
69	 7.03
70	 7.03
71	 7.03
72	 7.03
73	 7.03
74	 7.03
75	 7.03
76	 7.03
77	 7.03
78	 7.03
79	 7.03
80	 7.03
81	 7.03
82	 7.03
83	 7.03
84	 7.03
85	 7.03
86	 7.03
87	 7.03
88	 7.03
89	 7.03
90	 7.03
91	 7.03
92	 7.03
93	 7.03
94	 7.03
95	 7.03
96	 7.03
97	 7.03
98	 7.03
99	 7.03
100	 7.03
101	 7.03
102	 7.03
103	 7.03
104	 7.03
105	 7.03
106	 7.03
107	 7.03
108	 7.03
109	 7.03
110	 7.03
111	 7.03
112	 7.03
113	 7.03
114	 7.03
115	 7.03
116	 7.03
117	 7.03
118	 7.03
119	 7.03
120	 7.03
121	 7.03
122	 7.03
123	 7.03
124	 7.03
125	 7.03
126	 7.03
127	 7.03
128	 7.03
129	 7.03
130	 7.03
131	 7.03
132	 7.03
133	 7.03
134	 7.03
135	 7.03
136	 7.03
137	 7.03
138	 7.03
139	 7.03
140	 7.03
141	 7.03
142	 7.03
143	 7.03
144	 7.03
145	 7.03
146	 7.03
147	 7.03
148	 7.03
149	 7.03
150	 7.03
151	 7.03
152	 7.03
153	 7.03
154	 7.03
155	 7.03
156	 7.03
157	 7.03
158	 7.03
159	 7.03
160	 7.03
161	 7.03
162	 7.03
163	 7.03
164	 7.03
165	 7.03
166	 7.03
167	 7.03
168	 7.03
169	 7.03
170	 7.03
171	 7.03
172	 7.03
173	 7.03
174	 7.03
175	 7.03
176	 7.03
177	 7.03
178	 7.03
179	 7.03
180	 7.03
181	 7.03
182	 7.03
183	 7.03
184	 7.03
185	 7.03
186	 7.03
187	 7.03
188	 7.03
189	 7.03
190	 7.03
191	 7.03
192	 7.03
193	 7.03
194	 7.03
195	 7.03
196	 7.03
197	 7.03
198	 7.03
199	 7.03
200	 7.03
201	 7.03
202	 7.03
203	 7.03
204	 7.03
205	 7.03
206	 7.03
207	 7.03
208	 7.03
209	 7.03
210	 7.03
211	 7.03
212	 7.03
213	 7.03
214	 7.03
215	 7.03
216	 7.03
217	 7.03
218	 7.03
219	 7.03
220	 7.03
221	 7.03
222	 7.03
223	 7.03
224	 7.03
225	 7.03
226	 7.03
227	 7.03
228	 7.03
229	 7.03
230	 7.03
231	 7.03
232	 7.03
233	 7.03
234	 7.03
235	 7.03
236	 7.03
237	 7.03
238	 7.03
239	 7.03
240	 7.03
241	 7.03
242	 7.03
243	 7.03
244	 7.03
245	 7.03
246	 7.03
247	 7.03
248	 7.03
249	 7.03
250	 7.03
251	 7.03
252	 7.03
253	 7.03
254	 7.03
255	 7.03
256	 7.03
257	 7.03
258	 7.03
259	 7.03
260	 7.03
261	 7.03
262	 7.03
263	 7.03
264	 7.03
265	 7.03
266	 7.03
267	 7.03
268	 7.03
269	 7.03
270	 7.03
271	 7.03
272	 7.03
273	 7.03
274	 7.03
275	 7.03
276	 7.03
277	 7.03
278	 7.03
279	 7.03
280	 7.03
281	 7.03
282	 7.03
283	 7.03
284	 7.03
285	 7.03
286	 7.03
287	 7.03
288	 7.03
289	 7.03
290	 7.03
291	 7.03
292	 7.03
293	 7.03
294	 7.03
295	 7.03
296	 7.03
297	 7.03
298	 7.03
299	 7.03
300	 7.03
301	 7.03
302	 7.03
303	 7.03
304	 7.03
305	 7.03
306	 7.03
307	 7.03
308	 7.03
309	 7.03
310	 7.03
311	 7.03
312	 7.03
313	 7.03
314	 7.03
315	 7.03
316	 7.03
317	 7.03
318	 7.03
319	 7.03
320	 7.03
321	 7.03
322	 7.03
323	 7.03
324	 7.03
325	 7.03
326	 7.03
327	 7.03
328	 7.03
329	 7.03
330	 7.03
331	 7.03
332	 7.03
333	 7.03
334	 7.03
335	 7.03
